6.30	161.3	-6.26	830.0	42	9.4
5.90	150.9	-6.37	830.0	42	8.7
5.90	175.8	-6.51	830.0	43	8.9
6.20	148.8	-6.66	830.0	43	14.7
6.90	157.2	-6.78	830.0	44	19.7
6.50	167.3	-6.91	830.0	44	17.6
7.30	157.2	-7.03	830.0	44	22.6
7.20	160.9	-7.15	830.0	44	23.3
7.60	155.7	-7.28	830.6	43	22.9
7.60	141.9	-7.44	831.0	43	22.9
7.90	149.0	-7.66	831.0	43	21.1
8.40	147.7	-7.93	831.0	44	20.9
7.70	152.5	-8.27	831.0	44	23.4
8.50	154.6	-8.62	831.0	45	27.5
6.30	150.1	-8.97	831.0	46	25.8
5.30	162.9	-9.26	831.0	48	28.6
5.30	167.3	-9.80	831.0	50	33.2
5.50	171.0	-10.38	831.0	53	32.0
5.80	150.0	-10.81	831.0	56	22.2
6.20	176.2	-11.10	831.6	57	16.1
5.90	174.7	-11.61	831.7	59	10.0
7.60	166.0	-11.93	831.0	59	11.2
6.30	165.1	-12.16	831.3	60	23.4
5.50	153.5	-12.40	832.0	60	35.2
5.10	151.7	-12.63	832.0	62	36.6
4.80	140.4	-12.99	832.0	63	31.6
6.00	151.5	-13.28	832.0	63	31.3
6.40	140.6	-13.48	831.7	63	35.2
5.70	162.3	-13.76	831.0	62	34.2
5.30	150.4	-13.94	832.0	61	31.9
5.20	147.7	-14.12	832.0	56	30.5
4.70	163.3	-14.25	832.0	55	23.4
4.70	156.7	-14.38	832.0	54	26.4
6.10	164.6	-14.50	832.0	53	24.8
6.10	144.0	-14.59	832.4	51	25.7
6.20	160.7	-14.79	832.0	49	22.8
6.20	164.2	-14.97	832.6	46	22.3
6.30	158.7	-15.13	832.9	44	17.9
6.00	166.0	-15.26	832.9	43	17.9
6.40	157.5	-15.35	832.9	43	18.9
7.00	155.0	-15.39	832.9	42	20.1
7.00	151.5	-15.34	834.0	40	22.4
6.30	152.6	-15.19	834.0	40	20.8
5.70	152.3	-15.06	834.0	39	21.2
6.00	155.2	-14.96	834.0	37	24.5
5.60	159.5	-14.75	834.0	35	21.2
5.40	155.6	-14.41	834.0	34	21.0
5.00	152.7	-13.97	834.0	33	18.9
5.80	157.6	-13.70	834.0	33	18.9
7.20	165.4	-13.42	834.0	33	20.7
8.20	162.4	-13.40	834.0	33	21.5
8.30	163.8	-12.98	834.0	33	21.9
8.10	157.4	-12.84	834.0	32	25.5
6.50	162.3	-12.49	834.0	33	15.4
6.20	164.3	-12.05	834.0	33	15.0
7.20	154.4	-11.68	834.0	33	17.2
8.10	155.2	-11.27	833.5	33	18.6
8.20	152.9	-11.02	833.3	32	25.7
8.50	159.4	-10.76	834.0	32	28.6
8.40	165.2	-10.64	832.9	33	27.2
8.10	160.9	-10.10	832.9	32	21.0
7.90	157.2	-9.78	832.9	31	17.7
7.40	164.4	-9.76	832.9	31	15.6
6.80	170.1	-9.53	832.9	31	9.4
7.80	172.9	-9.26	832.0	30	7.5
7.30	166.6	-9.34	832.0	30	5.1
7.10	181.5	-9.10	832.6	30	4.8
7.30	177.8	-9.19	832.4	30	5.5
7.50	166.2	-9.06	832.9	30	3.8
8.30	177.5	-9.21	832.9	30	2.5
8.70	165.1	-9.18	832.9	29	1.1
8.30	163.0	-9.51	832.9	30	0.2
7.70	177.6	-9.56	832.9	29	0.6
9.50	174.2	-9.89	832.9	29	2.1
10.00	177.5	-10.00	832.9	29	3.4
10.40	179.1	-10.26	832.9	29	3.4
10.40	184.3	-10.53	832.9	30	1.9
10.10	183.0	-10.83	832.9	30	1.3
10.00	182.4	-11.09	832.9	31	1.0
10.40	186.3	-11.36	833.6	31	0.9
10.00	177.4	-11.62	834.0	32	0.9
10.30	182.9	-11.90	834.0	32	0.8
10.40	181.8	-12.05	834.0	32	0.8
9.30	175.4	-12.22	834.0	33	0.9
8.90	176.8	-12.41	834.0	32	0.9
9.00	179.9	-12.63	834.0	32	1.2
9.20	183.6	-12.77	834.0	32	0.7
7.90	185.3	-12.81	834.0	32	0.4
7.30	182.5	-12.85	834.0	32	1.6
8.80	180.7	-12.88	834.0	32	1.7
9.10	181.6	-12.89	834.3	31	1.6
9.10	180.9	-12.97	834.0	31	2.4
9.30	177.7	-13.12	834.0	31	3.6
10.10	174.8	-13.25	834.0	32	4.8
10.50	185.2	-13.43	834.0	32	6.7
9.50	186.1	-13.52	834.0	32	8.6
9.50	184.6	-13.58	834.4	31	9.3
9.20	186.7	-13.30	834.2	31	9.7
9.20	189.3	-13.53	834.0	31	12.1
9.30	186.2	-13.38	834.0	31	13.7
9.30	189.7	-13.43	834.0	31	12.1
10.10	191.4	-13.43	834.0	31	9.2
8.90	206.5	-13.49	833.0	31	7.6
9.60	277.8	-13.41	832.9	31	7.9
9.40	280.6	-13.42	832.9	31	5.9
9.30	284.3	-13.40	832.9	31	6.7
9.50	275.9	-13.32	832.9	31	6.6
9.30	252.9	-13.00	832.9	31	7.4
9.40	289.9	-13.14	832.6	31	8.5
8.90	279.1	-13.37	832.0	31	8.5
8.40	232.4	-13.26	832.0	32	6.7
8.70	208.7	-13.12	832.0	32	4.5
9.10	249.8	-12.93	832.0	32	6.0
8.60	272.4	-13.17	832.0	31	3.9
8.60	273.3	-13.42	832.6	31	1.9
8.80	280.9	-13.55	832.3	32	1.8
8.20	272.6	-13.49	832.0	32	1.7
8.70	310.1	-13.28	832.0	32	2.6
8.80	296.3	-13.36	832.0	32	4.0
7.90	282.3	-13.01	832.0	32	5.9
8.60	280.5	-12.94	832.0	32	8.8
8.60	284.0	-13.03	832.0	32	9.0
9.50	273.9	-13.08	832.0	32	7.7
9.00	244.1	-13.18	832.0	32	7.3
9.30	278.0	-13.31	831.6	32	5.1
9.20	273.8	-13.35	831.3	32	8.0
9.30	285.7	-13.40	831.0	32	13.2
9.10	278.5	-13.22	831.0	32	11.5
8.70	274.4	-13.42	831.0	33	9.9
9.40	289.6	-12.91	831.0	31	11.1
9.50	300.2	-13.08	831.0	31	13.0
9.30	273.5	-13.14	831.0	31	11.3
9.70	290.6	-13.13	831.0	31	13.0
9.40	281.7	-13.04	831.4	31	15.3
9.10	288.8	-13.28	832.0	32	18.3
8.90	288.1	-13.18	832.0	32	18.4
9.30	278.1	-12.96	832.0	32	21.9
8.80	267.5	-12.90	832.9	33	28.1
8.70	247.5	-12.09	832.9	32	32.2
8.90	272.7	-11.86	832.0	32	33.6
8.60	240.5	-11.84	832.7	32	34.1
8.10	238.4	-12.02	832.7	32	33.7
7.90	256.1	-12.11	832.6	33	29.3
7.60	276.7	-11.95	832.0	33	30.4
7.20	247.1	-11.75	832.0	34	28.9
7.30	247.7	-11.56	832.0	34	28.3
7.40	279.8	-11.28	832.0	34	28.0
6.70	293.8	-10.90	832.0	34	32.1
7.40	246.5	-10.79	832.0	34	29.0
7.70	291.4	-10.78	832.0	34	32.1
7.90	236.0	-10.96	831.2	35	30.3
6.90	249.1	-10.94	831.0	36	30.8
6.60	239.5	-10.77	831.0	36	36.1
7.10	234.3	-10.72	830.6	37	39.6
6.80	293.4	-10.66	830.0	37	33.7
6.80	268.4	-10.39	830.0	38	41.3
5.50	266.7	-10.12	830.0	39	42.9
5.60	262.3	-9.94	830.0	40	37.4
4.70	275.9	-9.69	829.6	41	18.9
4.40	294.7	-9.55	830.0	41	11.4
4.20	298.1	-9.50	829.3	40	11.3
4.70	311.2	-9.41	829.6	39	21.4
4.70	292.8	-9.30	829.0	39	15.3
3.60	285.7	-9.23	829.0	40	13.5
3.50	303.4	-9.22	829.4	41	9.2
3.50	294.7	-9.19	830.0	41	10.3
3.30	309.0	-9.13	830.0	42	9.5
3.00	278.7	-9.15	830.0	42	10.0
3.40	266.2	-9.03	830.0	42	11.0
4.50	277.2	-8.86	830.0	42	11.3
5.40	312.0	-8.54	830.0	42	12.2
4.70	322.9	-8.38	831.0	42	10.8
4.50	330.3	-8.44	831.0	42	10.0
5.00	305.8	-8.80	830.7	41	10.6
4.60	319.5	-8.95	830.6	41	9.7
4.80	329.9	-8.98	831.0	41	10.3
4.80	296.6	-9.01	831.0	41	12.3
5.80	306.5	-8.97	831.0	41	12.0
5.80	274.1	-8.87	831.0	40	12.6
4.10	307.2	-8.93	831.6	40	12.0
5.00	309.2	-8.89	832.0	40	12.7
4.50	301.6	-8.73	832.0	38	12.5
4.90	277.7	-8.70	832.0	35	12.1
4.70	299.1	-8.81	832.0	35	13.3
4.50	292.0	-8.85	831.6	35	14.7
5.20	296.0	-9.10	831.0	36	19.1
5.80	307.9	-9.43	831.0	37	18.0
5.00	303.3	-9.23	831.0	37	16.5
5.00	295.7	-9.40	831.0	37	20.3
5.40	302.3	-9.78	831.0	38	19.6
5.30	321.4	-9.81	830.7	39	14.6
5.10	315.0	-9.89	831.0	39	14.0
5.00	311.3	-10.01	831.0	40	12.9
5.20	325.1	-9.94	831.0	39	8.3
5.20	308.5	-9.78	831.0	39	1.6
5.40	337.1	-9.96	831.0	39	0.5
5.60	338.3	-9.85	831.0	39	0.9
5.40	344.4	-9.96	831.0	39	0.6
5.90	355.3	-10.07	831.0	39	0.2
5.80	351.7	-9.89	831.0	39	0.2
6.00	1.0	-9.88	831.0	39	1.0
5.90	1.2	-9.76	831.0	38	4.2
5.80	0.1	-9.76	831.0	38	6.1
6.10	341.4	-9.98	831.0	39	8.0
5.60	353.4	-10.21	830.6	40	7.7
5.80	2.9	-10.09	830.0	39	8.4
5.40	356.4	-10.44	830.7	40	8.4
5.40	354.0	-10.52	830.0	40	6.8
5.80	352.0	-10.48	830.0	40	2.9
5.60	1.5	-10.11	830.0	40	0.2
6.10	354.4	-10.02	829.0	39	0.1
6.70	9.9	-10.22	829.0	40	0.2
6.60	353.4	-10.04	829.0	40	1.9
6.40	350.5	-9.87	829.0	40	2.7
6.00	356.6	-9.72	829.0	39	3.8
5.90	0.0	-10.01	829.0	40	3.3
6.90	353.8	-10.01	829.0	40	2.5
6.90	349.8	-9.78	830.0	39	1.0
7.30	25.7	-10.31	830.0	40	0.4
7.00	353.8	-10.57	830.0	41	0.5
6.20	348.6	-10.54	830.0	41	0.8
5.80	0.4	-10.44	830.0	41	0.7
5.80	356.1	-10.07	830.0	40	0.2
5.10	8.1	-10.67	830.0	41	0.1
4.40	6.5	-10.63	830.0	41	0.1
4.30	10.8	-10.36	830.0	40	0.5
4.20	24.4	-10.36	830.2	41	1.3
4.50	355.5	-10.16	831.0	40	1.5
4.20	328.3	-9.74	831.0	39	1.3
4.30	324.4	-9.69	831.0	39	0.2
4.40	275.0	-9.59	831.2	40	0.1
4.40	284.1	-5.31	831.0	34	0.1
4.20	271.5	-4.18	831.0	33	0.1
2.70	264.9	-1.71	831.0	30	0.3
2.50	265.0	-1.84	831.0	30	0.7
2.50	265.0	-1.98	831.0	30	2.3
2.70	264.3	-2.57	831.0	30	1.9
2.90	264.9	-3.01	831.0	30	1.3
3.10	263.1	-3.26	831.0	30	0.7
2.60	262.3	-3.64	831.0	32	0.2
2.50	247.0	-6.29	832.9	36	0.1
2.50	289.8	-6.25	832.9	36	1.5
2.90	262.4	-6.31	833.0	36	1.1
2.60	243.5	-6.25	834.0	36	1.6
2.20	252.5	-6.12	834.0	36	2.5
1.90	245.9	-6.12	834.0	36	3.4
1.70	236.9	-6.04	834.0	36	3.5
1.30	264.7	-6.06	834.0	36	4.0
0.90	277.0	-6.28	834.0	37	5.1
1.00	238.8	-5.94	834.0	36	0.7
1.30	279.0	-6.12	834.0	36	0.1
1.70	275.7	-6.38	834.0	37	1.4
1.60	300.6	-6.55	834.0	37	1.9
1.70	292.7	-6.84	834.0	38	1.3
1.50	292.2	-6.80	834.0	38	0.6
1.80	280.4	-6.21	834.0	36	0.7
1.90	336.7	-6.13	834.0	36	0.4
1.80	304.9	-6.25	834.0	36	0.1
1.80	287.8	-6.41	834.0	37	0.1
1.50	7.0	-6.38	834.0	37	1.0
1.30	283.2	-6.54	834.0	37	1.4
1.30	27.1	-6.61	834.0	37	0.6
1.30	353.7	-6.66	834.0	37	0.1
1.50	16.8	-6.97	834.0	38	0.1
1.20	30.3	-6.81	834.0	38	0.3
1.40	48.7	-6.82	834.0	38	0.3
2.10	69.6	-6.80	834.0	38	0.5
1.30	67.8	-6.77	833.3	38	0.3
4.10	230.6	-7.02	834.0	38	0.6
4.50	222.3	-7.37	834.0	39	3.8
4.10	268.4	-7.51	834.0	39	5.9
4.20	297.2	-7.70	834.0	40	8.4
4.90	262.5	-7.42	834.0	39	10.1
5.20	275.6	-7.28	834.0	39	13.6
4.80	284.1	-7.57	834.0	39	16.1
4.80	285.6	-7.63	834.0	40	14.2
4.80	293.9	-7.62	834.0	40	16.0
5.00	300.1	-7.74	834.0	40	18.1
5.10	298.3	-7.55	834.7	40	10.2
5.20	291.3	-7.54	835.0	40	21.0
5.70	292.2	-7.53	835.0	41	9.4
5.60	286.3	-7.26	835.0	41	6.0
5.70	332.3	-7.13	835.0	41	27.5
5.60	332.6	-6.82	835.7	40	25.1
5.10	322.2	-6.81	836.0	41	22.3
5.30	327.3	-6.34	836.0	41	22.9
5.90	310.5	-6.21	835.3	41	26.3
5.30	301.1	-5.61	835.0	41	23.2
5.50	304.4	-4.90	835.0	39	16.0
5.30	312.3	-4.72	835.0	38	14.7
5.90	330.5	-4.33	835.0	37	15.6
5.80	334.0	-3.91	835.0	36	14.8
6.00	327.3	-3.84	835.0	36	12.8
6.60	319.2	-3.93	834.9	36	10.5
6.60	315.4	-3.19	834.0	35	10.6
5.40	325.1	-3.22	834.0	35	15.7
4.70	345.1	-3.59	834.0	36	17.5
4.20	353.6	-3.13	834.0	35	24.3
4.40	343.4	-2.85	834.0	35	13.3
4.00	339.6	-2.37	833.7	35	16.5
4.00	330.8	-2.17	833.3	34	17.7
4.40	334.0	-2.02	832.9	34	19.7
5.00	339.5	-1.98	832.9	34	19.1
5.50	338.6	-2.03	832.9	34	19.5
5.70	342.5	-2.40	832.9	34	18.0
5.70	332.6	-2.19	832.9	34	19.6
6.30	324.7	-2.15	832.9	34	19.1
6.80	317.1	-1.82	832.9	33	15.6
6.20	317.3	-1.92	832.9	34	11.3
6.00	317.0	-1.80	832.9	33	13.4
5.90	314.9	-1.59	832.9	33	13.3
6.70	316.0	-1.53	832.9	33	14.0
7.40	325.0	-1.57	832.9	33	17.6
7.80	323.2	-1.55	832.9	34	19.5
7.90	330.8	-1.45	832.9	34	17.1
7.90	325.9	-1.52	832.9	35	19.9
7.50	324.6	-1.45	832.9	35	16.7
6.50	329.3	-1.62	832.9	36	17.9
5.90	325.0	-1.84	832.6	37	27.0
5.60	345.9	-2.15	832.9	38	30.4
5.20	186.7	-2.50	832.9	39	31.3
4.70	38.1	-2.93	832.9	40	31.0
4.40	11.7	-3.32	832.9	41	31.5
4.50	26.8	-3.59	832.9	41	30.0
5.10	35.2	-3.57	832.9	42	30.5
5.30	32.0	-3.69	832.9	42	29.8
6.50	42.3	-3.95	832.9	43	29.3
6.40	47.6	-3.53	832.9	42	29.3
6.00	47.3	-3.04	832.9	41	29.5
5.90	50.9	-3.27	832.9	42	31.0
5.80	54.9	-3.20	832.9	42	30.6
5.40	56.1	-3.17	832.9	42	29.4
5.60	62.0	-3.50	832.9	44	28.3
6.00	63.5	-3.76	832.0	45	27.3
6.50	62.0	-3.64	832.4	47	15.3
6.90	69.7	-3.86	832.6	49	18.8
7.10	75.5	-3.85	832.0	50	21.1
6.80	62.4	-3.92	832.9	51	21.8
6.10	56.0	-4.12	832.9	53	21.3
6.00	57.5	-3.97	832.9	53	22.4
6.00	60.9	-3.87	832.0	54	19.5
5.20	61.3	-3.77	832.0	55	19.5
5.10	59.6	-3.70	832.0	55	21.8
4.50	61.6	-3.70	832.0	56	23.3
3.70	56.4	-3.73	832.0	56	24.9
3.60	56.4	-3.81	832.0	57	27.0
3.30	59.2	-3.84	832.0	58	29.1
3.50	57.0	-3.85	831.6	58	30.3
3.40	49.7	-3.92	831.0	59	25.6
3.80	48.2	-4.06	831.0	59	22.2
4.40	56.4	-4.11	831.3	60	19.4
4.50	51.5	-4.18	831.3	60	18.2
3.60	40.5	-4.34	831.0	61	18.7
3.60	42.7	-4.50	831.0	61	19.7
3.70	59.1	-4.68	831.0	62	17.6
3.70	42.9	-4.89	831.0	63	17.2
3.30	24.1	-5.14	831.0	64	20.8
3.40	19.3	-5.42	831.0	65	20.8
3.10	21.3	-5.52	831.0	67	18.0
2.30	24.7	-5.44	831.0	67	11.0
2.40	17.8	-5.46	831.0	68	7.3
2.60	13.0	-5.47	831.0	68	6.8
2.80	15.7	-5.49	831.0	70	9.3
3.00	16.7	-5.55	831.0	71	13.0
3.20	17.5	-5.62	830.0	72	16.0
3.50	16.3	-5.66	830.0	73	16.7
4.00	19.4	-5.75	830.0	73	15.1
4.40	25.1	-5.81	830.3	73	10.5
4.60	22.8	-5.87	831.0	74	9.5
4.80	32.0	-5.92	831.0	74	8.2
4.50	42.1	-5.97	830.7	75	9.6
4.10	48.1	-6.01	831.0	75	10.6
4.00	48.3	-6.04	831.0	75	10.8
3.70	54.4	-6.07	831.0	76	9.1
4.00	49.4	-6.09	831.0	76	8.6
4.10	42.1	-6.07	831.0	76	7.8
3.70	43.1	-6.03	831.0	76	7.9
3.90	49.2	-5.98	831.0	75	9.9
4.00	46.8	-5.95	831.0	75	10.2
3.70	37.2	-5.94	831.0	75	10.6
3.80	53.1	-5.91	831.0	75	8.6
3.70	39.7	-5.89	831.0	75	9.4
3.60	30.5	-5.75	831.0	75	9.7
3.70	30.3	-5.67	831.6	74	10.3
3.60	35.7	-5.73	831.3	74	10.5
3.10	34.6	-5.62	831.6	74	9.0
2.70	32.8	-5.54	831.0	74	8.0
2.50	41.9	-5.47	831.0	74	9.4
2.40	53.1	-5.27	831.0	74	10.9
2.60	54.2	-5.13	831.0	73	9.4
2.40	58.0	-5.09	831.0	73	9.0
2.30	57.2	-4.93	830.0	73	12.5
1.80	53.1	-4.88	830.0	73	13.2
1.70	54.4	-4.78	830.0	73	10.8
1.70	51.8	-4.56	830.0	73	7.2
1.70	58.7	-4.55	830.0	73	3.0
1.60	62.9	-4.35	830.0	72	2.7
1.30	69.7	-4.26	829.3	72	2.3
1.50	71.7	-4.23	829.0	72	3.3
1.30	71.9	-4.01	829.0	71	4.4
1.40	87.0	-3.75	829.0	71	4.0
1.30	102.2	-3.49	829.0	71	3.7
1.30	108.7	-2.84	829.0	69	3.8
0.90	99.3	-2.17	829.0	67	3.5
0.70	106.7	-1.79	829.0	64	1.8
0.50	107.8	-1.60	829.0	64	0.9
1.10	108.3	-1.73	829.0	64	0.6
0.50	101.7	-1.60	829.0	64	0.3
0.80	97.9	-1.75	829.0	64	0.3
0.50	102.0	-1.95	829.0	65	0.2
0.80	100.6	-2.21	829.0	66	0.4
0.40	106.8	-2.16	830.0	66	0.4
0.40	98.4	-2.13	830.0	66	0.1
0.40	93.1	-2.33	829.6	66	0.2
0.40	100.9	-2.58	829.0	67	1.9
0.40	109.1	-2.76	829.0	68	4.5
0.40	105.6	-2.91	829.6	68	4.3
0.40	116.0	-3.02	830.0	69	2.6
0.40	104.5	-3.22	830.0	70	1.6
0.40	105.0	-3.34	830.0	71	1.2
0.40	98.1	-3.51	830.0	71	1.6
0.40	66.0	-3.53	830.0	72	1.6
0.70	54.0	-3.68	830.0	71	2.3
0.60	53.9	-3.91	830.0	72	4.6
0.90	53.9	-4.06	830.0	73	6.2
1.10	53.9	-4.20	830.0	73	10.2
1.50	53.9	-4.40	830.0	74	11.8
1.70	53.9	-4.53	830.0	75	10.5
1.70	53.9	-4.63	830.0	75	9.6
1.80	53.9	-4.63	830.0	76	11.9
1.90	53.9	-4.79	830.0	76	14.9
2.10	53.9	-4.97	830.0	77	14.2
2.60	53.9	-5.03	830.0	78	15.2
2.80	53.8	-4.94	830.0	77	21.9
3.10	53.8	-5.07	830.0	78	27.2
3.50	53.8	-4.98	830.0	78	25.5
3.70	53.8	-4.77	829.3	77	27.3
3.80	37.1	-5.15	829.0	78	31.1
4.10	29.9	-5.26	829.0	79	40.3
4.30	29.9	-5.04	829.0	78	41.5
4.30	29.7	-5.06	829.0	78	43.6
4.20	29.7	-5.08	829.0	78	42.3
4.20	29.7	-5.15	829.0	78	41.4
4.10	33.2	-5.38	829.0	79	40.3
4.60	39.4	-5.24	829.0	78	48.3
4.90	44.2	-5.37	828.5	79	57.7
5.00	50.9	-6.02	827.9	80	60.9
4.80	53.2	-6.20	827.9	81	64.6
5.10	55.9	-6.22	827.9	82	51.3
5.30	57.7	-5.93	828.2	81	40.1
5.00	60.9	-5.82	827.9	81	31.9
5.50	59.2	-5.95	827.9	82	20.0
5.20	58.7	-6.19	828.7	82	11.1
6.20	58.1	-5.99	828.2	82	17.8
6.80	59.7	-5.95	827.9	82	28.3
6.80	61.2	-6.13	827.9	83	18.5
7.00	71.2	-6.20	827.9	83	13.6
6.90	79.1	-6.12	827.9	83	7.3
6.60	80.8	-6.01	827.9	83	7.6
6.30	76.8	-6.06	827.9	83	15.3
6.20	92.0	-6.21	827.9	84	18.3
6.40	99.4	-6.21	827.9	84	18.1
6.50	99.8	-6.37	827.9	85	16.3
6.50	98.2	-6.49	827.7	85	15.2
6.30	96.0	-6.56	827.0	86	14.5
6.30	78.1	-6.60	827.0	86	13.8
6.60	95.7	-6.67	827.0	86	16.9
6.80	100.9	-7.03	827.0	87	15.9
7.10	102.4	-7.09	827.0	88	10.6
7.00	110.2	-7.17	827.3	88	10.4
7.10	107.9	-6.98	827.7	88	15.8
7.60	103.4	-6.77	827.9	87	12.9
7.30	106.7	-6.37	827.9	87	11.9
7.20	107.1	-6.28	827.9	86	11.9
7.30	113.2	-5.81	828.3	86	11.5
6.70	115.3	-5.30	829.0	86	11.7
7.10	109.1	-4.36	828.6	84	10.8
6.90	103.2	-3.42	828.3	82	6.5
7.00	100.2	-3.02	829.0	80	4.1
6.90	105.0	-2.37	828.7	77	1.3
6.70	108.9	-1.58	829.0	74	0.1
7.00	107.1	-1.60	829.0	73	1.0
6.80	107.3	-0.87	828.3	71	6.5
6.60	110.0	-0.35	827.9	70	10.8
6.80	105.6	-0.31	827.9	69	12.2
6.10	103.2	-0.20	827.9	66	19.2
6.20	107.5	0.02	827.9	65	15.2
6.50	104.6	0.25	827.9	64	15.9
6.30	113.4	1.09	827.0	62	13.9
5.90	107.6	1.57	827.0	61	13.7
6.00	114.3	1.89	827.0	60	15.5
6.00	121.9	2.00	827.0	58	12.9
6.20	114.7	1.68	827.0	60	11.6
6.00	108.9	1.85	827.0	59	23.8
6.20	105.5	1.65	827.0	58	37.8
6.30	108.1	1.21	827.0	55	37.9
6.20	101.4	1.17	827.0	53	10.3
6.50	100.4	1.68	827.0	50	12.0
6.40	103.2	1.56	827.0	49	17.8
6.80	106.9	1.16	827.0	46	8.1
6.90	104.6	1.50	827.0	44	3.4
6.80	107.7	1.36	827.0	44	10.6
6.70	103.2	1.29	827.0	44	15.6
6.80	102.9	0.84	827.0	44	16.7
6.80	104.4	0.67	827.0	41	18.3
6.20	101.2	0.55	827.0	40	20.9
6.70	102.8	0.29	827.3	40	19.2
6.30	105.9	-0.19	827.9	39	23.2
6.20	106.6	-0.58	827.9	39	23.0
6.40	103.5	-0.82	827.9	39	20.3
5.80	111.3	-1.00	827.9	38	21.9
6.00	115.4	-1.22	827.9	39	23.3
5.50	118.8	-1.35	827.9	38	28.9
5.80	117.0	-1.32	827.9	38	25.4
5.70	112.8	-1.51	827.9	38	21.6
5.10	122.6	-1.81	827.9	38	24.2
4.70	124.5	-2.24	827.9	39	31.2
4.60	125.9	-2.03	827.9	38	35.7
4.60	123.8	-1.80	827.9	38	38.8
4.60	121.7	-1.58	827.9	37	40.7
4.20	116.8	-2.10	828.6	38	48.7
4.20	118.4	-2.26	828.6	39	52.5
4.20	103.0	-1.86	828.3	38	60.7
4.00	111.8	-1.95	827.9	38	61.1
3.70	115.1	-1.99	827.9	38	50.9
3.40	120.4	-2.12	828.0	38	53.6
3.60	129.5	-2.77	828.3	39	43.1
3.50	120.3	-2.48	827.9	39	40.9
3.10	119.5	-2.35	827.9	39	36.9
3.00	121.1	-2.14	827.9	38	28.9
2.90	116.9	-2.28	827.9	39	23.9
2.90	111.7	-2.30	827.9	39	24.3
2.70	119.8	-2.49	827.9	39	23.1
2.60	114.1	-2.43	827.9	39	20.1
2.50	107.0	-2.28	827.9	39	25.6
2.60	102.8	-2.07	827.0	38	24.5
2.30	106.8	-2.00	827.0	38	25.3
2.10	104.6	-1.99	827.0	38	24.7
1.90	98.5	-1.94	827.0	38	24.9
1.70	101.8	-1.86	827.0	38	25.2
1.60	115.3	-1.90	827.0	39	29.2
1.50	118.6	-1.70	827.0	38	23.0
1.10	135.2	-1.66	826.0	38	12.5
0.60	137.0	-1.66	826.0	38	7.9
1.00	124.6	-1.73	826.0	38	5.6
1.40	120.7	-1.85	826.4	39	6.9
0.70	119.5	-1.85	826.3	39	9.4
0.80	115.3	-1.92	826.6	39	13.0
1.20	114.5	-1.92	826.0	39	8.4
1.20	112.9	-1.94	826.3	39	5.1
1.80	111.9	-1.87	826.0	39	3.2
1.90	108.8	-1.96	826.3	39	5.6
2.20	101.7	-1.78	826.3	39	3.1
2.90	76.9	-2.60	826.0	41	0.1
3.30	83.5	-1.98	826.6	40	0.6
3.70	69.0	-2.61	826.5	41	0.7
4.50	59.9	-1.70	826.0	40	0.1
7.40	53.6	-1.96	826.0	41	0.1
8.30	120.9	1.05	827.3	35	1.7
8.50	120.8	1.33	827.0	34	2.5
8.40	123.7	1.61	826.2	34	5.7
8.50	131.6	1.48	826.0	35	5.7
8.60	129.3	1.94	826.0	34	5.6
8.30	124.1	2.30	825.6	33	5.7
8.70	125.6	2.99	825.0	31	4.3
8.80	132.2	3.32	825.0	31	4.1
8.80	129.3	3.52	825.0	31	5.1
8.80	132.7	3.78	825.0	31	4.8
8.80	124.3	4.26	825.0	31	2.6
8.80	120.2	4.94	825.0	30	0.1
8.50	123.1	5.55	825.0	29	0.2
8.30	118.3	5.85	825.7	29	0.4
8.50	130.9	5.33	826.0	30	3.3
8.00	123.1	4.57	826.0	30	15.1
7.60	117.0	3.14	826.0	30	25.4
7.40	118.0	2.60	826.0	30	34.4
7.50	113.2	2.19	827.0	30	42.3
7.20	115.2	1.83	827.0	30	43.9
7.00	115.6	1.66	827.0	31	44.1
7.00	116.0	1.58	827.0	31	45.8
7.50	120.5	1.26	827.0	31	44.5
7.50	123.1	0.80	827.5	32	41.9
7.60	119.5	0.43	827.3	33	30.6
7.50	123.5	-0.04	827.3	35	19.0
7.10	125.1	-0.24	827.7	36	13.5
7.70	114.8	-0.62	827.9	37	13.0
8.10	112.1	-0.83	827.9	38	9.1
8.30	107.2	-0.86	827.9	38	10.0
8.00	106.6	-0.86	827.9	38	9.5
8.20	113.7	-0.99	828.3	39	6.2
8.20	112.3	-0.99	829.0	39	3.1
8.20	110.9	-0.79	829.0	38	3.0
7.90	115.7	-0.48	829.0	38	3.1
7.30	121.2	-0.19	827.9	37	3.6
7.40	121.8	-0.98	827.9	38	4.5
6.90	120.1	-1.19	827.9	39	5.3
6.90	121.1	-0.91	827.9	39	6.6
7.10	114.0	-1.50	827.9	40	10.1
7.20	116.8	-1.04	827.9	39	10.3
7.20	121.4	-0.97	827.9	39	10.8
7.50	118.7	-0.67	827.9	38	10.7
7.80	118.2	-0.64	827.9	38	7.3
7.40	111.7	-0.55	827.9	38	8.2
7.60	115.2	-0.55	827.9	39	10.3
7.20	116.9	-0.42	827.9	38	10.9
7.30	117.1	-0.27	827.9	37	9.9
7.30	116.2	-0.45	827.9	38	9.1
7.40	113.1	-0.69	827.9	38	14.1
7.50	114.0	-0.78	827.9	38	14.5
7.80	107.9	-0.69	827.9	38	14.4
